Identifier (RIC),Company Name,GICS Industry Name,Year,Board Cultural Diversity Percent,Board Gender Diversity Percent Score,Board Size,DIR Diversity Score,DIR Inclusion Score,EBITDA,Employees Prd/Prd Avg FY,Executive Members Gender Diversity Percent Score,Executives Cultural Diversity Score,Total Capital,Training Hours Total,Women Employees Score,Industry Group
DTGGe.DE,Daimler Truck Holding AG,Machinery,2020,33.33333333,45.15333333,20,46.33333333,39.33333333,6600452884,98307,59.45,47.86,36600677085,1254870,22.95,Industrial & Services
DTGGe.DE,Daimler Truck Holding AG,Machinery,2021,33.33333333,45.15333333,20,46.33333333,39.33333333,2811431363,98650.5,59.45,47.86,34667806546,1254870,22.95,Industrial & Services
DTGGe.DE,Daimler Truck Holding AG,Machinery,2022,10,48.92,20,41,40,5209967487,99064.5,62.19,47.86,36685764955,1254870,19.5,Industrial & Services
DTGGe.DE,Daimler Truck Holding AG,Machinery,2023,45,46.04,20,45,40,5160530822,102289,60.43,47.86,43272688356,1256748,23.15,Industrial & Services
DTGGe.DE,Daimler Truck Holding AG,Machinery,2024,45,40.5,20,53,38,6915122554,104572.5,55.73,47.86,50722302539,1252992,26.2,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2017,66.67,34.49,6,27.52,32.49333333,10762584.08,950,32.80333333,45.16,36621157.27,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2018,66.67,34.49,6,27.52,32.49333333,18117232.45,950,32.80333333,45.16,44833515.74,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2019,66.67,34.49,6,27.52,32.49333333,15972910.25,950,32.80333333,45.16,56815111.27,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2020,66.67,34.49,6,27.52,32.49333333,19190174.13,988,32.80333333,45.16,68004758.71,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2021,66.67,34.49,6,27.52,32.49333333,24547915.47,975,32.80333333,45.16,79282399.14,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2022,66.67,43.44,6,22.56,40.48,21371375,887,23.21,45.16,90418581.82,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2023,66.67,33.29,6,25,32,9810812.64,950,38.25,45.16,84480583.88,7291,65.12,Industrial & Services
DUFU.KL,Dufu Technology Corp Bhd,Machinery,2024,66.67,26.74,6,35,25,9787600.72,950,36.95,45.16,91436213.07,7291,65.12,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2017,80,52.87166667,5,30.82333333,14.83333333,69822329.69,8204.5,25.08333333,95.442,282582001.7,102776,51.024,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2018,80,52.87166667,5,30.82333333,14.83333333,68260937.37,8337,25.08333333,95.442,317327047.4,102776,51.024,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2019,80,64.06,5,30,0,105367464.9,8522.5,29.78,95.442,513223690.3,85552,51.024,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2020,80,56.21,5,34,0,85240903.08,8564.5,29.3,93.75,482578526.1,120000,58.2,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2021,80,60.4,5,32,27,70313873.96,8236,17.81,94.95,442578163.2,102776,52.03,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2022,80,53.14,5,29.94,20,77599299.73,7932,25.97,95.98,456297887.8,102776,46.13,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2023,80,44.61,5,30,21,94597602.74,8146,24.14,97.22,503387200.3,102776,48.76,Industrial & Services
ED4.DE,EDAG Engineering Group AG,Automobile Components,2024,80,38.81,5,29,21,105024665.3,8646,23.5,95.31,557571209.4,102776,50,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2017,100,99.08,2,14,0,231985000,3848,29.54833333,34.805,1341463000,102625,16.45285714,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2018,50,17.89,8,18,0,276800000,4465,18.23,34.805,1586962000,149472,9.45,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2019,100,98.07,2,20,36,302487000,4085.5,29.54833333,34.805,1542311000,69443,12.14,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2020,22.22,36.63,9,23,33,746200000,4318.5,18.75,34.805,2974400000,53780,15.78,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2021,60,83.18,10,41,33,1386500000,5405.5,17.68,26.56,5278700000,164900,17.53,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2022,27.27,66.69,11,39.68,41.67,1091400000,5818.5,42,39.29,4959100000,148775,13.68,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2023,55.56,51.21,9,43,38,1060300000,5253,44.07,27.42,4658900000,72264,20.86,Industrial & Services
EDV.TO,Endeavour Mining plc,Metals & Mining,2024,60,65.05,10,55,42,1370800000,4742,36.56,45.95,4167200000,59741,25.73,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2017,22.22,78.35,9,46,5,614457831.3,123071.5,45.88,19.67,3988778644,465797,93.67,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2018,22.22,60.65,9,45,6,307613730,129576.5,48.15,27.5,3980405586,658906,92.95,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2019,20,33.01,10,44,10,340017436.8,121081,59.8,19.67,2492371404,544539,93.63,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2020,20,79.38,10,45,48,22264146.52,107364,75,19.67,2548658878,518254.9,94,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2021,11.11,54.35,10,45,47,159818409.2,101660.5,51.54,19.67,2569833696,446129,93.23,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2022,18.18,57.36,12,54.84,46.78,120527971.3,97833.5,63.2,19.67,1955884803,331527.2,95.83,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2023,10,73.23,10,62,23,221970890.1,114847.5,83.33,19.67,2293699198,732958,95.77,Industrial & Services
ELIOR.PA,Elior Group SA,Hotels Restaurants & Leisure,2024,16.67,29.43,12,52,16,372988921.7,132969.5,58.07,11.84,2221232534,1316010,95.26,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2017,14.29,27.36,7,31.61142857,6.482857143,152100000,1500,18.22,47.642,1043100000,5518.8,66.67,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2018,25,91.37,8,30,0,163500000,1550,42.58,85,1504200000,2000,61.43,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2019,25,85.8,8,30,0,174900000,1421,52.25,47.22,1506100000,1800,66.14,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2020,25,82.28,8,32,0,131900000,1347.5,65.1,16.67,1419100000,5518.8,62.58,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2021,37.5,77.65,8,32,14,149100000,1383,46.04,10.94,1423700000,5518.8,55.05,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2022,42.86,86.26,7,29.28,15.38,149000000,1452.5,45.88,47.642,1237600000,4500,57.63,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2023,50,64.05,8,34,8,146100000,1386.5,38.8,47.642,1148200000,14827,63.05,Industrial & Services
ELM.L,Elementis PLC,Chemicals,2024,50,54.91,8,34,8,169200000,1434.357143,39.9,78.38,1010900000,4467,73.96,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2017,16.67,45.525,5.25,31.21,10.8025,138212605.1,4140,93.5125,45.3,1211610659,29853,31.4875,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2018,16.67,45.525,5.25,31.21,10.8025,79632469.22,4590,93.5125,45.3,1364775432,29853,31.4875,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2019,16.67,45.525,5.25,31.21,10.8025,48529479.72,5047,93.5125,45.3,1124578401,29853,31.4875,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2020,16.67,45.525,5.25,31.21,10.8025,99425533.21,5271,93.5125,45.3,1041984134,29853,31.4875,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2021,16.67,27,6,28,19,120243008.6,5295.5,98.61,36.11,1102174563,29853,19.02,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2022,16.67,24.1,5,22.84,1.21,136046742.9,5974.5,93.37,48.33,2421110624,29853,31.19,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2023,16.67,66.48,5,37,1,57045245.55,6772.5,91.21,59.26,2639351161,24317,36.29,Industrial & Services
EMTK.JK,Elang Mahkota Teknologi Tbk PT,Media,2024,16.67,64.52,5,37,22,38614715.1,7100.5,90.86,37.5,2559429321,35389,39.45,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2017,14.29,12.5,7,0,0,264430872.3,2508,40,50,1890201059,295765.6667,15.19,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2018,11.11,25,9,0,0,803822013.6,14121.5,50,50,7301372659,295765.6667,13.46,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2019,37.5,75,8,0,0,996022275.3,25089.5,50,50,7074250862,295765.6667,40.69,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2020,55.56,92.86,9,0,0,1137591096,24093.5,33.33,50,7546522280,295765.6667,52.4,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2021,60,92.86,10,0,0,1176621795,24563.5,50,50,7771900156,295765.6667,47.1,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2022,81.82,91.67,11,63,40,1178249561,27247,75,50,8118913688,268317,43.33,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2023,100,90,11,67,2,1255330253,26295,90,50,8180394852,234414,46.77,Industrial & Services
ENT.L,Entain PLC,Hotels Restaurants & Leisure,2024,100,87.5,8,18.57142857,6,1345927687,20559.71429,87.5,50,7475415989,384566,41.71,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2017,80.08714286,65.67857143,10.42857143,52.05857143,35.57142857,894570637.8,12348.5,35.70285714,89.284,2329395125,501676,32.46714286,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2018,100,6.34,5,25,0,998599249.9,13397.5,61.27,89.284,2782409290,453180,33.73,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2019,100,45.8,11,56,58,1128604999,14057.5,33.59,89.284,3336573382,540033,31.76,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2020,91.67,52.21,12,53,60,1175317719,14054,29.67,96,4113916346,556452,27.42,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2021,90.91,85.52,11,61,62,1191477122,14684.5,31.51,98.57,3868594566,415200,23.61,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2022,90.91,85.65,11,59.41,25,1311420281,16262.5,18.2,98.61,4251522896,543515,31.03,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2023,41.67,89.79,12,53,22,1561935035,17603.5,42.19,98.48,5043607828,501676,38.59,Industrial & Services
EPIRa.ST,Epiroc AB,Machinery,2024,45.45,94.44,11,57,22,1453446825,18542.5,33.49,54.76,5897459091,501676,41.13,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2017,44.72,39.748,9.4,43.886,18.8,152651279.6,3773.857143,34.858,74.5475,325298413.7,38970.3,79.86,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2018,44.72,39.748,9.4,43.886,18.8,155325109.6,3369,34.858,74.5475,437508472.3,38970.3,79.86,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2019,44.72,39.748,9.4,43.886,18.8,140568254.7,3589.5,34.858,74.5475,422132023.1,38970.3,79.86,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2020,44.72,20.17,9,17,0,94463650.97,3569.5,19.23,74.5475,487412962,38970.3,83.18,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2021,40,45.37,10,52,25,106646605.9,3744,56.2,70,676055403.1,18278,80.21,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2022,44.44,52.37,9,44.43,25,134322335.2,3997.5,18.79,70.83,711485616.6,25441.2,77.59,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2023,44.44,45.95,9,50,22,157246448.8,4000,33.93,62.12,688586470.7,41945,78.26,Industrial & Services
EPROb.ST,Electrolux Professional AB (publ),Machinery,2024,50,34.88,10,56,22,166981755,4147.5,46.14,95.24,809762010.3,70217,80.06,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2017,21.43,83.33,14,50,40,3569000000,95500,77.38,50,25041000000,1069131.2,86.06,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2018,25,72.73,12,36,40,3993000000,97500,69.23,50,23663000000,1069131.2,84.52,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2019,25,63.21,12,29,47,3909000000,100000,33.33,25,24455000000,1069131.2,88.53,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2020,23.08,46.36,13,28,20,2987000000,96500,14.29,41.66666667,23031000000,1069131.2,83.87,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2021,25,79.46,12,30.15,46.15,3772000000,88973.5,19.57,41.66666667,25030000000,763492.1,82.47,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2022,16.67,67.27,12,28,43,4241000000,88973.5,27.27,41.66666667,25730000000,1031364,82.36,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2023,18.18,65.74,11,44,40,5015000000,93000,11.11,41.66666667,28338000000,1103088,86.85,Industrial & Services
ETN.N,Eaton Corporation PLC,Electrical Equipment,2024,20,26.36,10,44,42,5855000000,94000,10.91,41.66666667,27683000000,1378580.7,85.91,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2017,75,65.38,8,50,0,611285366.8,1772,98.72,53.558,3024581939,90161.5,38.66,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2018,66.67,66.67,9,49,0,601292313,1662,92.86,53.558,2880970852,55074.63,36.32,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2019,55.56,63.95,9,41,0,732658213.3,1636.5,96.51,53.558,3317806556,53601,38.52,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2020,55.56,66.3,9,43,0,927180413.1,1604,96.74,89.47,3758196937,58747.48,31.64,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2021,44.44,63,9,31,0,948569122.8,1587.5,88.89,36.11,3911395298,42515.35,36.27,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2022,37.5,54.82,8,41.83333333,9.166666667,912316286.5,1723,89.76,28.33,4478855702,76518.44,35.91,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2023,42.86,53.3,7,41.83333333,9.166666667,1025732835,1922,83.52,44.44,4702049497,94441.76,29.81,Industrial & Services
EXCL.JK,XL Axiata Tbk PT,Wireless Telecommunication Services,2024,42.86,51.61,7,37,55,1096926538,2062.5,90.86,69.44,4494119702,59156.04,31.4,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2017,20,79.17,15,63,37,1907665194,426431,91.67,65,8474939567,5802417,76.28,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2018,14.29,84.31,14,76,43,1609947340,443965.5,94.44,90,8482381052,3362594,77.45,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2019,15.38,86.88,13,76,37,1626373626,465450,94.69,83.82,9469230769,4017650,76,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2020,23.08,87.23,13,64,42,1408450704,446474.5,85.52,89.39,10899976128,4073760,74.52,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2021,15.38,87.31,13,58.96,42.4,1322376499,417400,78.93,96.88,12052517238,4085047,77.22,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2022,25,96.72,12,63,41,1308418734,417039.5,85.86,72.58,11181398530,4836136,76.62,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2023,25,75.78,12,58,63,1511242167,425966,82.29,63.16,11901303094,4755362,81.52,Industrial & Services
EXHO.PA,Sodexo SA,Hotels Restaurants & Leisure,2024,25,28.76,12,55,64,1695720377,426704,92.2,76.32,10235080975,4985776,76.9,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2017,12.5,81.6,8,28,0,111709000,26900,45.17,37.23,661352000,980643.6,51.154,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2018,12.5,79.8,8,24,0,118596000,28450,44.09,37.23,903521000,980643.6,51.154,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2019,10,86.46,10,24,0,137317000,30400,16.78,37.23,905682000,980643.6,51.154,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2020,10,82.69,10,32,20,160535000,31800,16.18,37.23,946643000,481073,50.97,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2021,10,77.18,10,32.95,46.67,206298000,34650,40.32,37.23,953542000,1235136,50.77,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2022,11.11,76.77,9,44,47,248578000,41400,31.48,37.23,1008698000,570812,48.56,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2023,12.5,82.68,8,39,47,289245000,49700,33.07,37.23,1090241000,1297167,49.08,Industrial & Services
EXLS.OQ,Exlservice Holdings Inc,Professional Services,2024,12.5,80.77,8,47,47,318841000,56750,53.28,37.23,1220130000,1319030,56.39,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2017,9.09,15.45,11,43.85714286,17.42857143,618994493.8,95989.5,50,63.54,17732512806,712268,84.78,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2018,16.67,24.14,12,28,25,553949903.7,56674,40.57,63.54,15700981741,857079,86.18,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2019,25,25,12,28,20,135641100.4,17743,44.81,63.54,15542676502,857041,85.48,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2020,25,19.64,12,46,21,522716170,18315.5,21.88,63.54,16824621397,885947,87.61,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2021,25,18.39,12,51,21,579769456.4,18597.5,33.78,63.54,18965282041,721186,88.6,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2022,42.96571429,52.72,12,54,7,664597602.7,21434.5,37.5,63.54,20428082192,783532,92.13,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2023,100,45.74,12,41,14,840938938.1,24494,36.7,63.54,20696809509,500000,44.88,Industrial & Services
FER.MC,Ferrovial SE,Construction & Engineering,2024,100,40.56,12,59,14,1230976292,25150,48.33,63.54,21670980433,390000,45.02,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2017,88.89,6.36,9,34,40,1244911284,171813,92,7.14,4620619297,568771.2,93.18,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2018,100,5.17,8,47,40,1668351906,223501,91.67,5,6117816416,1429981.8,92.39,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2019,88.89,15.24,9,49,40,1551793915,264636.5,79.35,5.77,5356472445,2978869.3,91.18,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2020,100,10.71,9,59,31,3395414339,292921.5,82.61,1.19,13393024123,3381884,93.08,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2021,80,6.32,10,58,24,3323431359,323580,82.43,1.25,12268464562,2638338,93.04,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2022,88.89,4.89,9,64.02,30.77,3595848751,340322,85.87,1.14,12866429634,4031369,93.37,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2023,14.29,5.32,7,47,24,4183006897,347062,80.85,3.41,13225296552,1866342,92.86,Industrial & Services
FIVEDR.MM,X5 Retail Group NV,Consumer Staples Distribution & Retail,2024,100,7.22,6,62,24,3869651691,362698,88.89,22.92,12421130477,4140894,91.04,Industrial & Services
FLS.CO,FLSmidth & Co A/S,Machinery,2017,100,29.31,10,43.00285714,23.66714286,313341177.6,11805.5,81.03,30.715,1771086862,35000,46.61,Industrial & Services
